Driver,Race,LapNumber,umap_x,umap_y
NOR,2023_Singapore,5.0,6.83671,17.303581
NOR,2023_Singapore,6.0,6.7758126,17.288754
NOR,2023_Singapore,7.0,6.991794,17.26422
NOR,2023_Singapore,8.0,6.9130087,17.317747
NOR,2023_Singapore,9.0,7.019989,17.24611
NOR,2023_Singapore,10.0,7.1299024,17.20372
NOR,2023_Singapore,11.0,7.102739,17.237293
NOR,2023_Singapore,12.0,6.8060026,17.311867
NOR,2023_Singapore,13.0,7.0852766,17.257214
NOR,2023_Singapore,14.0,7.1695523,17.149435
NOR,2023_Singapore,15.0,6.1605477,16.505451
NOR,2023_Singapore,16.0,6.5383673,16.598743
NOR,2023_Singapore,17.0,6.782278,17.106113
NOR,2023_Singapore,18.0,6.470095,16.378494
NOR,2023_Singapore,19.0,6.1134334,16.495878
NOR,2023_Singapore,23.0,6.305983,15.144688
NOR,2023_Singapore,24.0,6.550243,17.007406
NOR,2023_Singapore,25.0,6.7925973,17.28418
NOR,2023_Singapore,26.0,6.819634,17.013426
NOR,2023_Singapore,27.0,6.7973437,17.205828
NOR,2023_Singapore,28.0,6.8376355,17.256945
NOR,2023_Singapore,29.0,6.7248497,17.23676
NOR,2023_Singapore,30.0,6.819105,17.079727
NOR,2023_Singapore,31.0,6.7818904,17.075064
NOR,2023_Singapore,32.0,6.167572,16.510447
NOR,2023_Singapore,33.0,6.8061275,17.26631
NOR,2023_Singapore,34.0,6.7966027,17.048058
NOR,2023_Singapore,35.0,6.8452544,17.050652
NOR,2023_Singapore,36.0,6.8806787,16.735075
NOR,2023_Singapore,37.0,6.0106626,16.50418
NOR,2023_Singapore,38.0,6.135149,16.454624
NOR,2023_Singapore,39.0,6.7227936,17.142675
NOR,2023_Singapore,40.0,6.4098845,16.554571
NOR,2023_Singapore,41.0,5.823023,16.270739
NOR,2023_Singapore,42.0,6.7849603,16.957975
NOR,2023_Singapore,43.0,6.1195993,16.478949
NOR,2023_Singapore,46.0,7.6154003,15.787001
NOR,2023_Singapore,47.0,6.8093557,17.04444
NOR,2023_Singapore,48.0,7.303974,16.752316
NOR,2023_Singapore,49.0,6.461887,16.080645
NOR,2023_Singapore,50.0,7.791753,15.740713
NOR,2023_Singapore,51.0,7.875191,15.584187
NOR,2023_Singapore,52.0,6.6342616,15.848347
NOR,2023_Singapore,53.0,6.6691957,15.305679
NOR,2023_Singapore,54.0,8.555408,15.186704
NOR,2023_Singapore,55.0,8.428736,15.355864
NOR,2023_Singapore,56.0,7.8814063,15.542249
NOR,2023_Singapore,57.0,6.4723053,16.090109
NOR,2023_Singapore,58.0,7.226914,15.228238
NOR,2023_Singapore,59.0,6.0101185,14.326936
NOR,2023_Singapore,60.0,7.5676665,15.465331
NOR,2023_Singapore,61.0,7.8161783,15.551557
NOR,2023_Singapore,62.0,6.637803,15.268951
NOR,2023_Suzuka,5.0,6.9162226,15.867072
NOR,2023_Suzuka,6.0,6.907893,16.757019
NOR,2023_Suzuka,7.0,7.707242,15.702652
NOR,2023_Suzuka,8.0,6.7522173,15.917498
NOR,2023_Suzuka,9.0,7.8351574,15.7535
NOR,2023_Suzuka,10.0,6.2771287,16.28028
NOR,2023_Suzuka,11.0,6.752762,15.71215
NOR,2023_Suzuka,12.0,7.193903,16.643896
NOR,2023_Suzuka,13.0,7.2574563,14.624796
NOR,2023_Suzuka,15.0,5.657076,14.941733
NOR,2023_Suzuka,16.0,7.1508265,14.62662
NOR,2023_Suzuka,17.0,7.3613133,14.614433
NOR,2023_Suzuka,19.0,7.6525693,15.756128
NOR,2023_Suzuka,20.0,7.1908717,16.201077
NOR,2023_Suzuka,21.0,6.6158776,14.647425
NOR,2023_Suzuka,22.0,6.155136,16.33537
NOR,2023_Suzuka,23.0,6.093431,16.322628
NOR,2023_Suzuka,24.0,6.761734,15.874833
NOR,2023_Suzuka,25.0,6.4940515,15.5187025
NOR,2023_Suzuka,26.0,6.9391413,15.9234705
NOR,2023_Suzuka,27.0,6.422756,15.143277
NOR,2023_Suzuka,28.0,6.832557,14.697182
NOR,2023_Suzuka,29.0,6.770522,15.819961
NOR,2023_Suzuka,30.0,6.3589067,14.860611
NOR,2023_Suzuka,31.0,6.754035,14.88178
NOR,2023_Suzuka,32.0,7.2098336,14.687829
NOR,2023_Suzuka,33.0,7.1115613,14.7108345
NOR,2023_Suzuka,34.0,7.0417657,14.368603
NOR,2023_Suzuka,35.0,7.4283094,15.059881
NOR,2023_Suzuka,36.0,7.6388226,15.20774
NOR,2023_Suzuka,38.0,6.7567973,16.402302
NOR,2023_Suzuka,39.0,6.665519,16.213058
NOR,2023_Suzuka,40.0,7.4759293,15.901545
NOR,2023_Suzuka,41.0,7.033697,16.080547
NOR,2023_Suzuka,42.0,7.5977545,15.591338
NOR,2023_Suzuka,43.0,7.4909544,15.559751
NOR,2023_Suzuka,44.0,7.2693114,15.877619
NOR,2023_Suzuka,45.0,6.9935412,14.791388
NOR,2023_Suzuka,46.0,7.6568546,15.673644
NOR,2023_Suzuka,47.0,7.7344513,15.555893
NOR,2023_Suzuka,48.0,7.8928695,15.629289
NOR,2023_Suzuka,49.0,7.6287026,15.766743
NOR,2023_Suzuka,50.0,6.8786693,15.936852
NOR,2023_Suzuka,51.0,7.087528,14.605641
NOR,2023_Suzuka,52.0,7.14274,15.043437
NOR,2023_Suzuka,53.0,7.9192777,15.117508
NOR,2024_Bahrain,2.0,5.81223,16.318836
NOR,2024_Bahrain,3.0,5.8382506,16.320143
NOR,2024_Bahrain,4.0,5.8861895,16.361809
NOR,2024_Bahrain,5.0,6.2614536,15.687162
NOR,2024_Bahrain,6.0,6.3152776,15.439758
NOR,2024_Bahrain,7.0,6.0500627,15.004582
NOR,2024_Bahrain,8.0,5.581905,14.938644
NOR,2024_Bahrain,9.0,5.594327,14.919155
NOR,2024_Bahrain,10.0,5.606449,14.95392
NOR,2024_Bahrain,11.0,5.646739,14.896617
NOR,2024_Bahrain,12.0,6.51159,15.672171
NOR,2024_Bahrain,13.0,7.825698,14.353707
NOR,2024_Bahrain,15.0,5.934474,16.40996
NOR,2024_Bahrain,16.0,6.272235,16.466259
NOR,2024_Bahrain,17.0,6.293344,16.06905
NOR,2024_Bahrain,18.0,6.4949226,16.329302
NOR,2024_Bahrain,19.0,6.583006,16.14224
NOR,2024_Bahrain,20.0,5.9604487,16.307074
NOR,2024_Bahrain,21.0,7.052654,15.135014
NOR,2024_Bahrain,22.0,5.6551547,15.025795
NOR,2024_Bahrain,23.0,6.5889635,15.550171
NOR,2024_Bahrain,24.0,6.3755646,16.146124
NOR,2024_Bahrain,25.0,6.3256226,15.530129
NOR,2024_Bahrain,26.0,6.5438123,15.186348
NOR,2024_Bahrain,27.0,5.6779523,14.981475
NOR,2024_Bahrain,28.0,5.798696,15.8872795
NOR,2024_Bahrain,29.0,6.476171,15.2567625
NOR,2024_Bahrain,30.0,6.4555464,15.242336
NOR,2024_Bahrain,31.0,6.620766,15.391667
NOR,2024_Bahrain,32.0,7.066239,15.064381
NOR,2024_Bahrain,33.0,5.654448,14.926404
NOR,2024_Bahrain,35.0,6.300915,16.278025
NOR,2024_Bahrain,36.0,5.9394073,16.404161
NOR,2024_Bahrain,37.0,6.790902,17.152897
NOR,2024_Bahrain,38.0,7.237594,16.87892
NOR,2024_Bahrain,39.0,6.3982425,15.971894
NOR,2024_Bahrain,40.0,5.8773713,16.36197
NOR,2024_Bahrain,41.0,5.777209,16.128487
NOR,2024_Bahrain,42.0,5.8968215,15.880744
NOR,2024_Bahrain,43.0,5.9916496,15.38973
NOR,2024_Bahrain,44.0,6.4651284,15.493298
NOR,2024_Bahrain,45.0,7.0163717,15.595293
NOR,2024_Bahrain,46.0,6.312611,16.187326
NOR,2024_Bahrain,47.0,5.8196588,16.167301
NOR,2024_Bahrain,48.0,5.823392,16.308702
NOR,2024_Bahrain,49.0,5.9844446,16.345968
NOR,2024_Bahrain,50.0,7.7971063,15.512374
NOR,2024_Bahrain,51.0,6.400288,15.747129
NOR,2024_Bahrain,52.0,7.0911436,15.038526
NOR,2024_Bahrain,53.0,5.6178675,14.915819
NOR,2024_Bahrain,54.0,6.212154,15.111341
NOR,2024_Bahrain,55.0,6.2740254,15.079122
NOR,2024_Bahrain,56.0,6.2609243,15.065974
NOR,2024_Bahrain,57.0,5.61362,14.954217
NOR,2024_Monaco,7.0,6.6366253,14.618947
NOR,2024_Monaco,8.0,8.491282,15.310044
NOR,2024_Monaco,9.0,6.653612,13.789597
NOR,2024_Monaco,10.0,6.9161816,13.669592
NOR,2024_Monaco,11.0,6.923499,14.330416
NOR,2024_Monaco,12.0,8.021514,15.714927
NOR,2024_Monaco,13.0,6.7169247,14.117718
NOR,2024_Monaco,14.0,7.037826,14.758219
NOR,2024_Monaco,15.0,7.9496245,16.152199
NOR,2024_Monaco,16.0,7.4809136,14.656286
NOR,2024_Monaco,17.0,7.667398,15.299402
NOR,2024_Monaco,18.0,7.2310576,16.781853
NOR,2024_Monaco,19.0,8.131217,15.676089
NOR,2024_Monaco,20.0,7.3733373,14.38169
NOR,2024_Monaco,21.0,7.0636806,14.769295
NOR,2024_Monaco,22.0,7.9128766,15.173777
NOR,2024_Monaco,23.0,7.903379,15.126787
NOR,2024_Monaco,24.0,7.1051717,14.634277
NOR,2024_Monaco,25.0,6.583279,14.356355
NOR,2024_Monaco,26.0,6.8142843,14.078716
NOR,2024_Monaco,27.0,6.8263936,14.5721
NOR,2024_Monaco,28.0,7.0348864,14.679295
NOR,2024_Monaco,29.0,6.682769,14.474201
NOR,2024_Monaco,30.0,7.67546,15.1802635
NOR,2024_Monaco,31.0,8.193103,15.743033
NOR,2024_Monaco,32.0,7.762487,14.729114
NOR,2024_Monaco,33.0,6.9917016,14.704358
NOR,2024_Monaco,34.0,7.210736,14.648675
NOR,2024_Monaco,35.0,6.989514,14.580322
NOR,2024_Monaco,36.0,6.6527495,14.480593
NOR,2024_Monaco,37.0,8.144445,14.854062
NOR,2024_Monaco,38.0,8.493315,15.117541
NOR,2024_Monaco,39.0,8.378552,15.526597
NOR,2024_Monaco,40.0,8.132846,14.269836
NOR,2024_Monaco,41.0,8.152164,14.6158
NOR,2024_Monaco,42.0,8.365021,15.438163
NOR,2024_Monaco,43.0,7.3332586,14.564075
NOR,2024_Monaco,44.0,8.475243,15.589371
NOR,2024_Monaco,45.0,7.1393013,14.518418
NOR,2024_Monaco,46.0,8.029701,14.306016
NOR,2024_Monaco,47.0,8.498785,14.533004
NOR,2024_Monaco,48.0,8.034053,15.055106
NOR,2024_Monaco,49.0,8.112629,14.907724
NOR,2024_Monaco,50.0,7.1561007,13.929038
NOR,2024_Monaco,51.0,7.0398693,13.769328
NOR,2024_Monaco,52.0,7.685227,14.363448
NOR,2024_Monaco,53.0,7.0249195,14.65798
NOR,2024_Monaco,54.0,7.8809676,15.000851
NOR,2024_Monaco,55.0,7.786346,15.185854
NOR,2024_Monaco,56.0,8.304855,14.081822
NOR,2024_Monaco,57.0,7.6538754,14.9442215
NOR,2024_Monaco,58.0,7.464039,14.433452
NOR,2024_Monaco,59.0,7.141283,13.9805565
NOR,2024_Monaco,60.0,7.231594,13.620544
NOR,2024_Monaco,61.0,7.3330455,14.060376
NOR,2024_Monaco,62.0,8.490208,13.689728
NOR,2024_Monaco,63.0,7.7593865,13.809052
NOR,2024_Monaco,64.0,8.202861,13.453986
NOR,2024_Monaco,65.0,8.55137,13.832826
NOR,2024_Monaco,66.0,7.806703,13.171023
NOR,2024_Monaco,67.0,7.379867,13.474482
NOR,2024_Monaco,68.0,8.081646,13.302678
NOR,2024_Monaco,69.0,8.114136,13.460513
NOR,2024_Monaco,70.0,8.54313,13.704949
NOR,2024_Monaco,71.0,8.491487,13.768365
NOR,2024_Monaco,72.0,8.685748,14.577668
NOR,2024_Monaco,73.0,8.571512,15.108848
NOR,2024_Monaco,74.0,8.046195,13.465244
NOR,2024_Monaco,75.0,8.457323,13.6914625
NOR,2024_Monaco,76.0,7.9623623,13.340801
NOR,2024_Monaco,77.0,8.457244,13.729203
NOR,2024_Monaco,78.0,8.50151,14.919401
NOR,2024_Monza,2.0,7.4881206,15.740855
NOR,2024_Monza,3.0,7.2856646,16.362871
NOR,2024_Monza,4.0,7.3806524,15.327597
NOR,2024_Monza,5.0,7.2300105,15.392335
NOR,2024_Monza,6.0,6.409219,14.129745
NOR,2024_Monza,7.0,7.3677406,15.226946
NOR,2024_Monza,8.0,6.8344145,13.764901
NOR,2024_Monza,9.0,6.994092,13.883719
NOR,2024_Monza,10.0,7.9612737,14.813166
NOR,2024_Monza,11.0,7.409749,13.81896
NOR,2024_Monza,12.0,6.386682,13.942831
NOR,2024_Monza,13.0,6.6860785,13.998338
NOR,2024_Monza,16.0,6.626916,16.145872
NOR,2024_Monza,17.0,6.7927117,16.643347
NOR,2024_Monza,18.0,7.519579,15.177373
NOR,2024_Monza,19.0,7.500028,13.7111435
NOR,2024_Monza,20.0,7.2501493,15.316869
NOR,2024_Monza,21.0,7.4007,13.715955
NOR,2024_Monza,22.0,6.433468,14.123044
NOR,2024_Monza,23.0,6.6628532,13.854199
NOR,2024_Monza,24.0,6.991161,13.878298
NOR,2024_Monza,25.0,6.961324,13.791946
NOR,2024_Monza,26.0,7.490407,13.667562
NOR,2024_Monza,27.0,7.1109266,13.877786
NOR,2024_Monza,28.0,7.339698,13.3838825
NOR,2024_Monza,29.0,7.407684,13.683329
NOR,2024_Monza,30.0,6.6188526,13.776645
NOR,2024_Monza,31.0,7.479865,13.437079
NOR,2024_Monza,34.0,7.525691,13.727427
NOR,2024_Monza,35.0,8.028905,14.814
NOR,2024_Monza,36.0,7.4781117,13.616948
NOR,2024_Monza,37.0,7.445297,13.785963
NOR,2024_Monza,38.0,7.2578645,13.681
NOR,2024_Monza,39.0,7.3512545,15.3637
NOR,2024_Monza,40.0,7.44851,15.113393
NOR,2024_Monza,41.0,7.254002,13.588742
NOR,2024_Monza,42.0,7.3346395,13.4229965
NOR,2024_Monza,43.0,7.283924,13.615063
NOR,2024_Monza,44.0,7.315221,13.408881
NOR,2024_Monza,45.0,7.3471866,13.554242
NOR,2024_Monza,46.0,6.504018,13.814663
NOR,2024_Monza,47.0,7.284014,15.261726
NOR,2024_Monza,48.0,7.8232346,13.265328
NOR,2024_Monza,49.0,7.5558224,13.655631
NOR,2024_Monza,50.0,7.516135,13.752301
NOR,2024_Monza,51.0,7.6267233,13.271128
NOR,2024_Monza,52.0,7.394216,13.352167
NOR,2024_Monza,53.0,7.603363,13.220758
NOR,2024_Silverstone,2.0,7.2295513,16.7433
NOR,2024_Silverstone,3.0,8.065313,15.857023
NOR,2024_Silverstone,4.0,8.05026,15.760315
NOR,2024_Silverstone,5.0,8.217139,15.688867
NOR,2024_Silverstone,6.0,7.930529,15.853925
NOR,2024_Silverstone,7.0,8.128411,14.30896
NOR,2024_Silverstone,8.0,7.7020383,15.356849
NOR,2024_Silverstone,9.0,7.6426554,14.783354
NOR,2024_Silverstone,10.0,7.616953,14.716828
NOR,2024_Silverstone,11.0,7.502052,14.547941
NOR,2024_Silverstone,12.0,7.9803023,13.973288
NOR,2024_Silverstone,13.0,8.307039,14.071683
NOR,2024_Silverstone,14.0,8.009163,13.812758
NOR,2024_Silverstone,15.0,7.869749,13.3205185
NOR,2024_Silverstone,16.0,7.799893,13.284689
NOR,2024_Silverstone,17.0,7.7476044,13.3221655
NOR,2024_Silverstone,18.0,8.432293,14.170919
NOR,2024_Silverstone,21.0,8.541143,13.95835
NOR,2024_Silverstone,22.0,8.205713,14.063418
NOR,2024_Silverstone,23.0,8.3322735,13.623824
NOR,2024_Silverstone,24.0,8.523158,13.883072
NOR,2024_Silverstone,25.0,8.5801115,14.4460125
NOR,2024_Silverstone,41.0,7.243251,16.44127
NOR,2024_Silverstone,42.0,7.5222244,15.157488
NOR,2024_Silverstone,43.0,7.881252,13.964262
NOR,2024_Silverstone,44.0,8.169442,14.151993
NOR,2024_Silverstone,45.0,8.147671,14.006577
NOR,2024_Silverstone,46.0,8.444574,13.684892
NOR,2024_Silverstone,47.0,8.36288,13.620545
NOR,2024_Silverstone,48.0,7.6823306,13.37865
NOR,2024_Silverstone,49.0,7.0679536,13.959868
NOR,2024_Silverstone,50.0,7.414283,13.4455805
NOR,2024_Silverstone,51.0,7.5465403,13.396452
NOR,2024_Silverstone,52.0,8.234388,14.146443
NOR,2024_Singapore,1.0,7.45261,16.930607
NOR,2024_Singapore,2.0,7.3788652,17.022322
NOR,2024_Singapore,3.0,7.5279136,16.89054
NOR,2024_Singapore,4.0,7.4452205,16.937223
NOR,2024_Singapore,5.0,7.7179947,16.521198
NOR,2024_Singapore,6.0,7.276691,16.566452
NOR,2024_Singapore,7.0,7.4267025,16.507011
NOR,2024_Singapore,8.0,6.8263025,16.947756
NOR,2024_Singapore,9.0,7.3318973,16.390654
NOR,2024_Singapore,10.0,7.616707,16.490656
NOR,2024_Singapore,11.0,7.52076,16.676254
NOR,2024_Singapore,12.0,7.841518,15.9116535
NOR,2024_Singapore,13.0,6.592171,15.57496
NOR,2024_Singapore,14.0,7.4362416,16.174242
NOR,2024_Singapore,15.0,7.666817,15.47972
NOR,2024_Singapore,16.0,7.519524,16.364443
NOR,2024_Singapore,17.0,7.6241083,15.687741
NOR,2024_Singapore,18.0,7.4563355,15.553047
NOR,2024_Singapore,19.0,7.755561,15.653865
NOR,2024_Singapore,20.0,6.163894,15.111218
NOR,2024_Singapore,21.0,6.847193,15.814549
NOR,2024_Singapore,22.0,6.66531,15.434928
NOR,2024_Singapore,23.0,6.57825,15.393172
NOR,2024_Singapore,24.0,7.787127,16.414816
NOR,2024_Singapore,25.0,7.7954655,15.92788
NOR,2024_Singapore,26.0,7.587966,16.021544
NOR,2024_Singapore,27.0,7.7607083,16.36237
NOR,2024_Singapore,28.0,7.4631944,15.522951
NOR,2024_Singapore,32.0,8.416219,15.732405
NOR,2024_Singapore,33.0,7.4456806,16.453983
NOR,2024_Singapore,34.0,7.078161,16.92277
NOR,2024_Singapore,35.0,7.1108065,15.98443
NOR,2024_Singapore,36.0,7.48958,16.836569
NOR,2024_Singapore,37.0,7.627199,16.530188
NOR,2024_Singapore,38.0,7.5278373,16.354033
NOR,2024_Singapore,39.0,7.5551114,16.706766
NOR,2024_Singapore,40.0,7.6824174,16.4718
NOR,2024_Singapore,41.0,7.1245627,17.21907
NOR,2024_Singapore,42.0,7.360062,16.38989
NOR,2024_Singapore,43.0,7.7982993,16.398764
NOR,2024_Singapore,44.0,7.5446763,16.755795
NOR,2024_Singapore,45.0,6.93904,17.057922
NOR,2024_Singapore,46.0,7.008607,16.887629
NOR,2024_Singapore,47.0,7.4054804,16.717598
NOR,2024_Singapore,48.0,7.536405,16.00928
NOR,2024_Singapore,49.0,7.536669,16.800154
NOR,2024_Singapore,50.0,7.2160215,16.843964
NOR,2024_Singapore,51.0,7.7027836,16.58749
NOR,2024_Singapore,52.0,7.5764575,16.191921
NOR,2024_Singapore,53.0,6.878725,17.245169
NOR,2024_Singapore,54.0,6.8449183,16.92232
NOR,2024_Singapore,55.0,6.8404994,16.958612
NOR,2024_Singapore,56.0,7.6440487,16.680475
NOR,2024_Singapore,57.0,7.27989,16.828388
NOR,2024_Singapore,58.0,6.4158115,16.369982
NOR,2024_Singapore,59.0,6.377648,16.245201
NOR,2024_Singapore,60.0,7.5029616,16.726395
NOR,2024_Singapore,61.0,7.2940893,16.81387
NOR,2024_Singapore,62.0,7.4421926,16.397474
NOR,2024_Suzuka,4.0,7.378912,15.661735
NOR,2024_Suzuka,5.0,6.990057,15.831813
NOR,2024_Suzuka,6.0,6.9238443,14.73654
NOR,2024_Suzuka,7.0,7.3009768,14.559867
NOR,2024_Suzuka,8.0,7.6277575,14.433344
NOR,2024_Suzuka,9.0,7.842656,13.465641
NOR,2024_Suzuka,10.0,7.8245,13.461324
NOR,2024_Suzuka,11.0,7.992044,14.453251
NOR,2024_Suzuka,13.0,6.960427,14.718052
NOR,2024_Suzuka,14.0,6.9459233,14.872363
NOR,2024_Suzuka,15.0,6.9375896,15.840457
NOR,2024_Suzuka,16.0,7.2387576,16.027298
NOR,2024_Suzuka,17.0,7.7880135,15.356984
NOR,2024_Suzuka,18.0,6.8608117,14.717148
NOR,2024_Suzuka,19.0,6.4012513,16.245705
NOR,2024_Suzuka,20.0,7.1775827,14.5341625
NOR,2024_Suzuka,21.0,7.6328464,15.216686
NOR,2024_Suzuka,22.0,6.4124513,15.238045
NOR,2024_Suzuka,23.0,7.2049894,14.576913
NOR,2024_Suzuka,24.0,7.3827996,14.970125
NOR,2024_Suzuka,25.0,7.114741,14.983777
NOR,2024_Suzuka,26.0,6.774872,15.91898
NOR,2024_Suzuka,28.0,7.1698375,14.594737
NOR,2024_Suzuka,29.0,7.342035,15.932445
NOR,2024_Suzuka,30.0,6.930148,15.861361
NOR,2024_Suzuka,31.0,6.549791,14.36773
NOR,2024_Suzuka,32.0,7.5212984,15.0928135
NOR,2024_Suzuka,33.0,7.394282,14.757101
NOR,2024_Suzuka,34.0,8.287479,15.485254
NOR,2024_Suzuka,35.0,7.507812,15.124726
NOR,2024_Suzuka,36.0,6.6775026,15.639046
NOR,2024_Suzuka,37.0,6.868476,15.987744
NOR,2024_Suzuka,38.0,7.099171,14.952773
NOR,2024_Suzuka,39.0,7.0472775,14.999217
NOR,2024_Suzuka,40.0,7.496637,14.773422
NOR,2024_Suzuka,41.0,6.3042107,14.813436
NOR,2024_Suzuka,42.0,7.5515184,15.0622
NOR,2024_Suzuka,43.0,8.305657,14.178514
NOR,2024_Suzuka,44.0,8.073008,14.529383
NOR,2024_Suzuka,45.0,6.5829153,14.921359
NOR,2024_Suzuka,46.0,8.072109,15.572849
NOR,2024_Suzuka,47.0,8.0576935,14.451381
NOR,2024_Suzuka,48.0,7.193743,14.665253
NOR,2024_Suzuka,49.0,6.9086723,14.79645
NOR,2024_Suzuka,50.0,8.0587435,14.150707
NOR,2024_Suzuka,51.0,7.9344597,14.550985
NOR,2024_Suzuka,52.0,8.526284,15.137837
NOR,2024_Suzuka,53.0,7.9923253,15.441237
SAI,2023_Bahrain,1.0,3.054028,-2.154634
SAI,2023_Bahrain,2.0,9.274719,-6.1261125
SAI,2023_Bahrain,3.0,9.456539,-6.8334756
SAI,2023_Bahrain,4.0,9.896206,-7.613366
SAI,2023_Bahrain,5.0,9.924472,-6.391098
SAI,2023_Bahrain,6.0,10.192217,-7.3026576
SAI,2023_Bahrain,7.0,9.4384,-6.5525885
SAI,2023_Bahrain,8.0,9.315321,-6.2315264
SAI,2023_Bahrain,9.0,9.381916,-6.4900804
SAI,2023_Bahrain,10.0,9.413885,-6.5865803
SAI,2023_Bahrain,11.0,8.948297,-8.08211
SAI,2023_Bahrain,12.0,9.507874,-6.5972266
SAI,2023_Bahrain,13.0,9.352697,-8.150127
SAI,2023_Bahrain,15.0,10.207072,-6.371422
SAI,2023_Bahrain,16.0,14.143549,5.3944054
SAI,2023_Bahrain,17.0,10.032423,-6.24796
SAI,2023_Bahrain,18.0,10.074096,-6.2297635
SAI,2023_Bahrain,19.0,10.233389,-6.4033394
SAI,2023_Bahrain,20.0,9.626544,-6.2959
SAI,2023_Bahrain,21.0,9.491382,-5.9341993
SAI,2023_Bahrain,22.0,9.35253,-6.011594
SAI,2023_Bahrain,23.0,9.782264,-6.4007936
SAI,2023_Bahrain,24.0,10.008169,-6.3073697
SAI,2023_Bahrain,25.0,10.305288,-6.677777
SAI,2023_Bahrain,26.0,9.443161,-6.5876665
SAI,2023_Bahrain,27.0,9.578938,-6.0971255
SAI,2023_Bahrain,28.0,9.384521,-6.5115304
SAI,2023_Bahrain,29.0,9.834529,-6.145239
SAI,2023_Bahrain,30.0,9.321094,-5.9649506
SAI,2023_Bahrain,31.0,9.368478,-7.0684752
SAI,2023_Bahrain,33.0,9.601719,-5.956921
SAI,2023_Bahrain,34.0,14.125987,5.3703375
SAI,2023_Bahrain,35.0,14.170638,5.3957844
SAI,2023_Bahrain,36.0,14.106491,5.3797717
SAI,2023_Bahrain,37.0,10.250287,-6.4259214
SAI,2023_Bahrain,38.0,9.745751,-6.4417715
SAI,2023_Bahrain,39.0,9.418847,-5.9684434
SAI,2023_Bahrain,40.0,9.445905,-5.9454465
SAI,2023_Bahrain,42.0,9.222612,-5.918694
SAI,2023_Bahrain,43.0,9.688529,-6.074649
SAI,2023_Bahrain,44.0,9.439384,-7.9902043
SAI,2023_Bahrain,45.0,9.330557,-8.185281
SAI,2023_Bahrain,46.0,9.27921,-6.0622897
SAI,2023_Bahrain,47.0,9.303482,-6.0106378
SAI,2023_Bahrain,48.0,9.277686,-6.2139244
SAI,2023_Bahrain,49.0,9.416626,-6.5055194
SAI,2023_Bahrain,50.0,10.151333,-6.3814797
SAI,2023_Bahrain,51.0,10.024733,-6.4285007
SAI,2023_Bahrain,52.0,10.099549,-6.2487564
SAI,2023_Bahrain,53.0,9.292196,-6.0464206
SAI,2023_Bahrain,54.0,9.454185,-5.990288
SAI,2023_Bahrain,55.0,9.739337,-6.073397
SAI,2023_Bahrain,56.0,10.158778,-6.3446474
SAI,2023_Bahrain,57.0,9.837667,-6.6516967
SAI,2023_Monaco,2.0,9.979788,-8.063986
SAI,2023_Monaco,3.0,10.051887,-8.297172
SAI,2023_Monaco,4.0,10.332896,-7.773794
SAI,2023_Monaco,5.0,10.396501,-8.342388
SAI,2023_Monaco,6.0,10.389586,-8.164137
SAI,2023_Monaco,7.0,8.417614,-7.834886
SAI,2023_Monaco,8.0,8.276911,-7.3940773
SAI,2023_Monaco,9.0,10.28332,-8.343926
SAI,2023_Monaco,10.0,9.005001,-7.709163
SAI,2023_Monaco,11.0,9.380744,-8.080811
SAI,2023_Monaco,12.0,10.253446,-8.437195
SAI,2023_Monaco,13.0,8.4333,-7.8102155
SAI,2023_Monaco,14.0,10.250302,-8.367226
SAI,2023_Monaco,15.0,8.900438,-7.5373187
SAI,2023_Monaco,16.0,8.581049,-7.9187183
SAI,2023_Monaco,17.0,8.477113,-7.8967214
SAI,2023_Monaco,18.0,10.199,-8.092801
SAI,2023_Monaco,19.0,8.309727,-7.6041884
SAI,2023_Monaco,20.0,10.107703,-7.923673
SAI,2023_Monaco,21.0,10.346193,-8.079141
SAI,2023_Monaco,22.0,8.636965,-6.97456
SAI,2023_Monaco,23.0,10.310795,-7.7970986
SAI,2023_Monaco,24.0,8.493551,-7.4819546
SAI,2023_Monaco,25.0,8.570444,-7.575239
SAI,2023_Monaco,26.0,10.086614,-7.958215
SAI,2023_Monaco,27.0,10.208181,-8.581385
SAI,2023_Monaco,28.0,8.853631,-8.025971
SAI,2023_Monaco,29.0,10.199215,-8.5871725
SAI,2023_Monaco,30.0,8.653293,-7.580018
SAI,2023_Monaco,31.0,8.755939,-8.102952
SAI,2023_Monaco,32.0,10.023651,-8.336048
SAI,2023_Monaco,34.0,10.28746,-8.070449
SAI,2023_Monaco,35.0,10.32939,-8.070278
SAI,2023_Monaco,36.0,10.320742,-8.101334
SAI,2023_Monaco,37.0,9.948204,-8.300457
SAI,2023_Monaco,38.0,8.863071,-7.869028
SAI,2023_Monaco,39.0,8.445478,-7.5068393
SAI,2023_Monaco,40.0,10.3343725,-7.840104
SAI,2023_Monaco,41.0,8.259823,-7.322141
SAI,2023_Monaco,42.0,8.414705,-7.8034477
SAI,2023_Monaco,43.0,8.524875,-7.87371
SAI,2023_Monaco,44.0,8.179562,-6.985966
SAI,2023_Monaco,45.0,8.978869,-7.7580986
SAI,2023_Monaco,46.0,10.025332,-8.594125
SAI,2023_Monaco,47.0,8.969759,-7.99712
SAI,2023_Monaco,48.0,8.525169,-7.912981
SAI,2023_Monaco,49.0,8.43854,-7.8555703
SAI,2023_Monaco,50.0,8.621972,-7.9017744
