dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,Driver,Race,LapNumber
1.0721129,1.9948127,0.69629544,3.4209564,0.0,4.067725,0.048092537,6.620445,3.0467787,0.0,6.271389,3.2116997,2.6648946,2.0637193,2.885561,0.0,4.849293,2.4335656,0.0,1.5467608,0.0,5.8813577,0.0,6.505223,4.556685,0.0,4.671462,0.0,5.090566,0.44882458,3.456341,0.0,HAM,2024_Singapore,52.0
1.6824402,2.0844636,1.0475365,3.3140385,0.0,3.7319443,0.7247725,6.097081,2.8544621,0.0,5.486978,3.3978732,3.0295177,1.939026,2.894536,0.34769362,4.1493797,2.6137779,0.0,1.6893882,0.0,5.251483,0.0,5.851709,4.3359866,0.0,4.114009,0.0,4.677396,0.4120658,3.3075898,0.0,HAM,2024_Singapore,53.0
1.192557,2.477973,0.75611186,3.6783686,0.0,3.6163905,0.87961084,6.084219,1.8360502,0.0,5.818569,3.412369,2.330689,1.1645732,2.621835,0.17586777,4.738623,2.9276235,0.0,2.6983204,0.0,6.414405,0.0,7.281754,5.5075936,0.0,3.830446,0.0,4.136538,0.21692052,4.403473,0.0,HAM,2024_Singapore,54.0
0.78104126,2.9730833,1.2335008,3.192148,0.0,3.7890859,0.6077346,5.7813325,2.2517033,0.0,5.6208897,2.717532,2.102606,1.513891,2.2353325,0.0,5.254303,2.248718,0.0,2.8859277,0.0,6.4309635,0.0,7.0792975,4.9818983,0.0,4.6749864,0.0,4.0063357,0.0,3.5235326,0.0,HAM,2024_Singapore,55.0
0.0,4.193778,2.0687869,2.381975,0.0,3.6094866,0.57763016,4.724085,1.9350979,0.0,4.9786515,1.4726927,1.2532744,1.3137317,1.3018852,0.0,6.1495385,1.2785044,0.0,4.0485315,0.0,6.869352,0.0,7.317271,4.793257,0.0,5.5653477,0.0,2.9386888,0.0,2.686675,0.0,HAM,2024_Singapore,56.0
0.80808854,3.1557443,1.200248,3.2749772,0.0,3.4448643,1.0390944,5.549389,1.5025902,0.0,5.5136366,2.8363376,1.870763,0.94161147,2.1073017,0.0026447289,5.2680254,2.5085933,0.0,3.4758077,0.0,6.814541,0.0,7.608427,5.660155,0.0,4.1510777,0.0,3.498907,0.0,4.1914153,0.0,HAM,2024_Singapore,57.0
0.0,3.2127469,1.0937848,3.208592,0.0,4.0774765,0.0,6.0632324,2.2289133,0.0,6.250237,2.2740078,1.4571185,1.5194011,2.0721648,0.0,6.1415863,1.9067147,0.0,3.1333761,0.0,7.163546,0.0,7.8486695,5.3751884,0.0,5.3590393,0.0,4.155543,0.0,3.5640047,0.0,HAM,2024_Singapore,58.0
0.6215628,2.5742881,0.86306804,3.4666207,0.0,4.2819605,0.014237985,6.358472,2.7502775,0.0,6.164191,2.8202965,2.1412146,1.9059511,2.4538279,0.0,5.3442373,2.3122742,0.0,2.3233669,0.0,6.4122386,0.0,7.1206956,4.8727665,0.0,4.9862003,0.0,4.6609716,0.0,3.427394,0.0,HAM,2024_Singapore,59.0
1.3613665,2.561106,1.5166589,2.782771,0.0,3.5028243,0.7618869,5.7196627,3.0078382,0.0,5.2599063,2.8003213,2.8591745,2.0290225,2.514252,0.07417793,4.653805,2.042442,0.0,1.8990812,0.0,5.3870864,0.0,5.6999044,3.890803,0.0,4.775533,0.0,4.394926,0.19342437,2.843686,0.09434819,HAM,2024_Singapore,60.0
0.87914854,3.3476338,1.7101213,2.797923,0.0,3.4344976,1.1354262,4.8353415,2.1632175,0.0,4.559848,2.3868885,2.1528165,1.4627464,1.8017747,0.33282375,4.839474,2.0077689,0.0,3.159177,0.0,5.8758574,0.0,6.390258,4.294293,0.0,4.5696073,0.0,3.2627287,0.0,2.9573693,0.0,HAM,2024_Singapore,61.0
0.95232254,3.314524,1.5169728,3.0318832,0.0,3.4214733,1.1067024,5.3143673,1.8019046,0.0,5.1986156,2.6850822,2.069644,1.1561084,2.0504498,0.13344625,5.137352,2.2829232,0.0,3.400559,0.0,6.484833,0.0,7.1618943,5.158619,0.0,4.4072714,0.0,3.4445689,0.0,3.6828232,0.0,HAM,2024_Singapore,62.0
0.0,2.2606106,0.0,4.166619,0.0,4.9588394,0.0,6.7935033,2.4526846,0.0,6.8418827,2.7084122,1.1305811,1.754157,2.1967726,0.0,5.7275996,2.497719,0.0,2.277672,0.0,7.1960464,0.0,8.104601,5.2230844,0.0,5.064772,0.0,4.814911,0.0,3.9683692,0.0,HAM,2024_Suzuka,4.0
0.0,2.5646396,0.007694714,3.9111075,0.0,5.434189,0.0,7.067967,2.9573429,0.0,7.4181805,1.9583576,0.6098617,2.1829987,2.0233324,0.0,6.715424,1.769126,0.0,2.2636242,0.0,7.6802797,0.0,8.470398,5.0947,0.0,6.275379,0.0,5.192819,0.0,3.3539925,0.0,HAM,2024_Suzuka,5.0
0.3945754,1.5148085,0.0,4.231329,0.0,4.867231,0.0,7.0796123,2.8711855,0.0,6.7967877,3.2529624,1.8514639,2.0751708,2.769951,0.0,4.8582144,2.8079522,0.0,1.3777435,0.0,6.2549686,0.0,7.1722836,4.887764,0.0,4.5317674,0.0,5.3587065,0.17883119,3.8235836,0.0,HAM,2024_Suzuka,6.0
1.6762297,0.1357795,0.0,5.1279364,0.0,4.5658917,0.0,8.1362915,2.6575594,0.0,7.4875355,5.014852,2.917465,1.7383475,3.8539839,0.050230376,3.6881819,4.2468987,0.0,0.25115538,0.0,5.930584,0.0,7.131841,5.5004883,0.0,2.9388196,0.0,6.2775173,1.4005604,5.4970894,0.0,HAM,2024_Suzuka,7.0
0.93449444,0.83466125,0.0,4.808609,0.0,5.367855,0.0,8.346511,3.6739812,0.0,7.839837,4.1079855,2.691503,2.5938132,3.5905287,0.0,4.8133216,3.40128,0.0,0.3884952,0.0,6.269694,0.0,7.262057,4.9863434,0.0,4.7201595,0.0,6.720152,0.7997484,4.295522,0.0,HAM,2024_Suzuka,8.0
0.73708636,0.37091178,0.0,5.1817746,0.0,5.190172,0.0,8.822944,2.924786,0.0,8.547487,4.505785,2.2865913,1.9809636,3.8563125,0.0,4.890837,3.7486377,0.0,0.3747855,0.0,6.9103084,0.0,8.09047,5.9626393,0.0,4.0113053,0.0,6.8241343,1.2535739,5.4475617,0.0,HAM,2024_Suzuka,9.0
0.7837668,0.72730374,0.0,4.795959,0.0,4.600843,0.0,7.826868,2.4467363,0.0,7.57048,4.163528,2.1508713,1.624386,3.339794,0.0,4.5767446,3.6195872,0.0,0.8730099,0.0,6.589037,0.0,7.7249913,5.6402516,0.0,3.6234138,0.0,5.8527465,0.9513118,5.2086186,0.0,HAM,2024_Suzuka,10.0
1.1906691,0.7149887,0.0,4.713042,0.0,4.4966917,0.0,7.593623,2.603421,0.0,7.129318,4.3343105,2.5461006,1.7314495,3.4170516,0.0,4.127345,3.700875,0.0,0.7532525,0.0,6.068322,0.0,7.1600695,5.295211,0.0,3.4309423,0.0,5.785498,0.9635865,4.965487,0.0,HAM,2024_Suzuka,11.0
1.0178261,0.67043674,0.0,5.2393737,0.0,4.661986,0.0,8.16143,2.105715,0.0,7.8830028,4.6980243,2.246026,1.3282214,3.5913,0.0,4.5447736,4.1132445,0.0,1.1008039,0.0,7.000247,0.0,8.315307,6.3516564,0.0,3.2210336,0.0,5.9611197,1.1490829,5.992865,0.0,HAM,2024_Suzuka,12.0
0.0,1.4667046,0.0,4.6474633,0.0,5.187666,0.0,7.878391,2.519666,0.0,7.956964,3.3456314,1.2881547,1.7802222,2.9216537,0.0,5.75348,2.9209304,0.0,1.6023033,0.0,7.4538283,0.0,8.560283,5.9683175,0.0,4.7347045,0.0,5.7664704,0.35338166,4.7375565,0.0,HAM,2024_Suzuka,13.0
0.0,1.3503287,0.0,5.0487227,0.0,5.201523,0.0,8.151806,2.128003,0.0,8.298494,3.6993601,1.2181797,1.4504457,3.0460026,0.0,5.7809215,3.35798,0.0,1.7720281,0.0,7.9036546,0.0,9.173487,6.5397596,0.0,4.377269,0.0,5.8351493,0.4789593,5.4838643,0.0,HAM,2024_Suzuka,14.0
0.2852138,1.9000527,0.0,4.1439476,0.0,4.428672,0.0,6.9319625,2.0811129,0.0,6.9304924,3.258752,1.5668024,1.4269269,2.6524587,0.0,5.276054,2.9089713,0.0,2.1469603,0.0,6.971064,0.0,8.004478,5.7383814,0.0,4.266151,0.0,4.8743944,0.21880664,4.57191,0.0,HAM,2024_Suzuka,15.0
0.008382231,1.7252364,0.0,4.162504,0.0,4.4969807,0.0,6.804693,1.9176446,0.0,6.855864,3.097811,1.2146772,1.3202542,2.5328104,0.0,5.2004004,2.7856429,0.0,2.0775523,0.0,6.92278,0.0,7.985879,5.7124968,0.0,4.0847325,0.0,4.758495,0.18039885,4.5175457,0.0,HAM,2024_Suzuka,16.0
0.7273093,1.6432498,0.0,4.4389806,0.0,4.08535,0.25120887,6.4108768,1.3777553,0.0,6.199095,3.7406094,1.6688343,0.8836694,2.580102,0.0723799,4.311812,3.4867978,0.0,2.3020365,0.0,6.6010795,0.0,7.836808,5.8561816,0.0,3.004345,0.0,4.2549744,0.23007135,5.120187,0.0,HAM,2024_Suzuka,18.0
0.57416433,2.1355865,0.0,4.196209,0.0,3.6038613,0.62938017,5.9485135,0.5334637,0.0,5.998892,3.5127122,1.2052848,0.25827086,2.274908,0.01617084,4.6156106,3.4105225,0.0,3.1759627,0.0,7.0792108,0.0,8.338198,6.4778795,0.0,2.7359169,0.0,3.533275,0.09348687,5.512672,0.0,HAM,2024_Suzuka,19.0
0.61450833,1.5736649,0.0,4.13053,0.0,4.089239,0.0,6.362504,1.8694125,0.0,6.149774,3.4382284,1.7206235,1.2671248,2.5239224,0.0,4.3653483,3.147104,0.0,1.8749422,0.0,6.190623,0.0,7.2361746,5.232237,0.0,3.447952,0.0,4.4650917,0.2477273,4.464612,0.0,HAM,2024_Suzuka,20.0
0.8867353,1.6054566,0.0,4.3292084,0.0,4.0810685,0.24980453,6.423456,1.608802,0.0,6.158625,3.759923,1.824633,1.0607215,2.6613724,0.104621746,4.2307644,3.4293473,0.0,2.1172414,0.0,6.3355155,0.0,7.51648,5.647087,0.0,3.1351554,0.0,4.4185867,0.31974372,4.8749666,0.0,HAM,2024_Suzuka,21.0
0.018098712,2.36917,0.0,4.198916,0.0,3.7189312,0.13816775,6.3338094,0.3657519,0.0,6.733029,3.2866194,0.7461412,0.090108015,2.3017354,0.0,5.454979,3.1657686,0.0,3.463222,0.0,7.944159,0.0,9.22856,7.135042,0.0,3.2020948,0.0,3.6862078,0.16661106,5.862958,0.0,HAM,2024_Suzuka,22.0
0.0,1.7330136,0.0,4.1767817,0.0,5.396224,0.0,7.8026404,2.7470713,0.0,8.297671,2.3209834,0.42733583,2.016421,2.545365,0.0,6.685943,1.9844204,0.0,1.6536088,0.0,7.772299,0.0,8.695263,5.7567945,0.0,5.7660217,0.0,5.80195,0.09762797,3.9754152,0.0,HAM,2024_Suzuka,25.0
0.0,2.5305707,0.08797248,3.6136594,0.0,4.358089,0.0,5.923876,1.6913185,0.0,6.2807474,2.0839634,0.40713242,1.2427561,1.7713395,0.0,5.781004,2.0514755,0.0,2.8743186,0.0,7.0807595,0.0,8.019774,5.4683766,0.0,4.7356167,0.0,3.9161768,0.0,3.7361884,0.0,HAM,2024_Suzuka,26.0
0.36361912,1.0208086,0.0,4.472934,0.0,4.7320437,0.0,7.522122,2.53319,0.0,7.3679667,3.5919065,1.7022579,1.7680696,3.0504236,0.0,4.871361,3.082619,0.0,1.0783658,0.0,6.5052648,0.0,7.5499487,5.4264684,0.0,4.081789,0.0,5.643009,0.65348864,4.562797,0.0,HAM,2024_Suzuka,27.0
0.0,1.5526148,0.0,4.2056785,0.0,4.9832954,0.0,7.6188617,2.59767,0.0,7.8328557,2.857031,1.0512787,1.8526077,2.7388504,0.0,5.9740653,2.4363348,0.0,1.5409471,0.0,7.304848,0.0,8.238926,5.677871,0.0,5.0537043,0.0,5.617074,0.3440744,4.2829714,0.0,HAM,2024_Suzuka,28.0
0.06405436,1.2215974,0.0,4.6795382,0.0,4.9653964,0.0,8.07293,2.4323325,0.0,8.149316,3.642923,1.5178437,1.6537436,3.1834238,0.0,5.591691,3.114342,0.0,1.3752724,0.0,7.390194,0.0,8.49453,6.1403975,0.0,4.4471846,0.0,5.9489117,0.7284925,5.0945864,0.0,HAM,2024_Suzuka,29.0
0.0,1.9601822,0.0,4.330538,0.0,4.4011326,0.0,6.9638467,1.5901006,0.0,7.1494718,3.2202883,1.0704409,1.054068,2.5157094,0.0,5.5541573,3.0025291,0.0,2.4559383,0.0,7.494487,0.0,8.615616,6.259198,0.0,4.109028,0.0,4.6834674,0.19163944,5.0819736,0.0,HAM,2024_Suzuka,30.0
0.15609436,2.4535978,0.25303975,3.7807043,0.0,4.017683,0.22812423,5.4101133,1.5004523,0.0,5.3418345,2.6975229,1.1273814,1.0568691,1.7683642,0.0,4.7081676,2.6907606,0.0,2.8806753,0.0,6.386449,0.0,7.3744197,5.0944576,0.0,3.7995079,0.0,3.4772608,0.0,3.941777,0.0,HAM,2024_Suzuka,31.0
0.69080424,1.3835793,0.0,4.2883706,0.0,4.2204895,0.0,6.7112536,2.0535934,0.0,6.4771156,3.6025372,1.8239906,1.3772196,2.7130873,0.0,4.4169497,3.2454786,0.0,1.5979759,0.0,6.2502823,0.0,7.2918825,5.2557,0.0,3.5687275,0.0,4.821651,0.41529998,4.6115866,0.0,HAM,2024_Suzuka,32.0
0.12181867,2.0725596,0.0,3.7868109,0.0,3.976499,0.0,5.90734,1.4618821,0.0,5.938435,2.8180957,1.0832955,1.0302539,2.135743,0.0,4.8287425,2.6738708,0.0,2.56485,0.0,6.5301814,0.0,7.53402,5.475621,0.0,3.7097821,0.0,3.8949153,0.0,4.2478313,0.0,HAM,2024_Suzuka,33.0
0.20667188,1.3846371,0.0,4.7715845,0.0,4.422065,0.0,7.17903,1.2892007,0.0,7.270161,3.7673109,1.1488777,0.83543277,2.800677,0.0,4.952357,3.4931328,0.0,2.155166,0.0,7.308051,0.0,8.616522,6.554434,0.0,3.2664387,0.0,4.867155,0.4730888,5.6081457,0.0,HAM,2024_Suzuka,34.0
0.0,1.6287698,0.0,4.4034467,0.0,4.205911,0.0,6.947971,1.1726351,0.0,7.1924415,3.3531013,0.89788425,0.73796177,2.6020355,0.0,5.2829003,3.1198018,0.0,2.3602252,0.0,7.443089,0.0,8.630987,6.506602,0.0,3.5203776,0.0,4.605551,0.4051044,5.422686,0.0,HAM,2024_Suzuka,35.0
0.44885936,1.3524895,0.0,4.780664,0.0,4.002484,0.0,6.998526,0.8326837,0.0,7.0948234,3.9735372,1.2321748,0.44375265,2.814,0.0,4.730972,3.7825668,0.0,2.3325238,0.0,7.3160367,0.0,8.673769,6.791924,0.0,2.7290323,0.0,4.554508,0.63293713,6.0845323,0.0,HAM,2024_Suzuka,36.0
0.2476061,1.6586568,0.0,4.519581,0.0,4.0602527,0.0,6.963797,0.99545664,0.0,7.141035,3.6615067,1.1318206,0.56049156,2.7498014,0.0,5.1138406,3.3836207,0.0,2.4692974,0.0,7.4860644,0.0,8.72437,6.7372594,0.0,3.2278128,0.0,4.5488462,0.54306126,5.7841134,0.0,HAM,2024_Suzuka,37.0
0.7558813,1.6027957,0.0,4.797352,0.0,3.7634928,0.3497532,7.08861,0.5609201,0.0,7.1736283,4.240898,1.4400637,0.18452689,2.9712005,0.0,4.855879,3.940304,0.0,2.723318,0.0,7.674759,0.0,9.070566,7.3137655,0.0,2.582754,0.0,4.443289,0.7805393,6.5883503,0.0,HAM,2024_Suzuka,38.0
1.26594,1.8532263,0.0,4.692355,0.0,3.2259808,1.3624336,6.218929,0.24665967,0.0,6.1128383,4.4327254,1.8040793,0.0,2.6224563,0.49131006,4.1917157,4.2551494,0.0,3.03712,0.0,7.177684,0.0,8.61191,6.9095116,0.0,1.9554628,0.0,3.6739333,0.5688904,6.5368037,0.0,HAM,2024_Suzuka,39.0
0.0,1.5168211,0.0,3.8493154,0.0,4.0737224,0.0,6.410243,1.7000109,0.0,6.5406184,2.8799605,1.0025668,1.1884577,2.4359086,0.0,4.9126396,2.585236,0.0,1.875149,0.0,6.451628,0.0,7.4173503,5.4792595,0.0,3.7732546,0.0,4.495404,0.32898253,4.2780466,0.0,HAM,2024_Suzuka,41.0
0.0,1.4363731,0.0,4.3454423,0.0,5.0261908,0.0,7.6809363,2.3798218,0.0,8.004402,2.9143,0.81909525,1.673263,2.766957,0.0,5.973687,2.513235,0.0,1.5542091,0.0,7.4427834,0.0,8.460362,5.8855667,0.0,4.9098735,0.0,5.6383233,0.41213867,4.5228333,0.0,HAM,2024_Suzuka,42.0
0.48454025,0.8037332,0.0,4.6441126,0.0,4.0876017,0.0,7.334177,1.3618661,0.0,7.367661,3.9689777,1.394178,0.8286553,3.0587564,0.0,4.563251,3.5725965,0.0,1.4710318,0.0,6.84575,0.0,8.059307,6.30319,0.0,2.898528,0.0,5.1117935,0.96895814,5.685259,0.0,HAM,2024_Suzuka,43.0
0.33618462,1.3117781,0.0,4.4051504,0.0,3.9891324,0.0,6.983722,1.2001151,0.0,7.1301665,3.6570144,1.2321068,0.7150832,2.816659,0.0,4.8632097,3.329472,0.0,2.0122693,0.0,7.048783,0.0,8.258631,6.4105206,0.0,3.1483943,0.0,4.7111483,0.70755404,5.5432997,0.0,HAM,2024_Suzuka,44.0
0.38177648,1.4194152,0.0,4.710316,0.0,4.015612,0.0,7.08929,0.83575314,0.0,7.226112,3.9341533,1.1648214,0.45409805,2.833248,0.0,4.9022098,3.665608,0.0,2.4068856,0.0,7.467816,0.0,8.808604,6.913357,0.0,2.8817713,0.0,4.5887303,0.64276147,6.0770187,0.0,HAM,2024_Suzuka,45.0
0.0,1.4528072,0.0,4.338207,0.0,4.5975127,0.0,7.3643684,1.9878895,0.0,7.5864487,3.156083,1.0340196,1.3659717,2.7675116,0.0,5.5425153,2.8057837,0.0,1.748963,0.0,7.2361755,0.0,8.280096,5.964185,0.0,4.277247,0.0,5.270788,0.466114,4.8100433,0.0,HAM,2024_Suzuka,46.0
0.7431037,1.495945,0.0,4.3442683,0.0,3.6372285,0.40054157,6.255325,0.971056,0.0,6.1840954,3.7540123,1.480096,0.54097545,2.549715,0.0,4.247545,3.5415137,0.0,2.2805383,0.0,6.578387,0.0,7.772342,6.015644,0.0,2.6487617,0.0,4.0709004,0.4846549,5.4514294,0.0,HAM,2024_Suzuka,47.0
0.21445861,1.9722458,0.0,3.9334893,0.0,3.6562605,0.0065127313,6.1246705,0.9420716,0.0,6.3308477,3.1562102,1.0311702,0.5463409,2.3134346,0.0,4.9242663,2.9609647,0.0,2.6732602,0.0,6.9364486,0.0,8.056214,6.1535487,0.0,3.2542555,0.0,3.8982036,0.27567047,5.058281,0.0,HAM,2024_Suzuka,48.0
0.76922685,1.4663696,0.0,4.7174683,0.0,3.7718685,0.542172,6.2986035,0.7556173,0.0,6.1601925,4.0047016,1.4470447,0.37961012,2.491599,0.19914809,4.1115127,3.930274,0.0,2.4298608,0.0,6.773781,0.0,8.123192,6.225361,0.0,2.3543398,0.0,3.9564152,0.36614877,5.833424,0.0,HAM,2024_Suzuka,49.0
0.0,1.7322145,0.0,4.2583623,0.0,4.1247826,0.0,6.6883683,0.9911955,0.0,7.05288,3.1040432,0.62610453,0.5973411,2.3971627,0.0,5.345218,2.9312885,0.0,2.4995368,0.0,7.477384,0.0,8.65408,6.4557714,0.0,3.500592,0.0,4.333763,0.29190692,5.3073297,0.0,HAM,2024_Suzuka,50.0
0.0,2.2397258,0.0,4.0835376,0.0,3.8062804,0.0,5.983987,0.6096232,0.0,6.2710304,3.0005672,0.6346352,0.32811934,2.0187,0.0,5.146332,2.9634218,0.0,3.1722078,0.0,7.4054074,0.0,8.573293,6.397435,0.0,3.2745843,0.0,3.5596538,0.0,5.2458425,0.0,HAM,2024_Suzuka,51.0
0.032682337,2.2560322,0.0,3.6541476,0.0,3.5349224,0.08643381,5.878185,0.9311032,0.0,6.1572104,2.804266,0.8979226,0.5487899,2.0730562,0.0,5.1712203,2.687704,0.0,2.912753,0.0,7.0519333,0.0,8.049293,6.0074143,0.0,3.5454571,0.0,3.629504,0.07790225,4.829201,0.0,HAM,2024_Suzuka,52.0
0.09361423,2.2358513,0.0,4.1199994,0.0,3.914298,0.052005693,6.104687,0.8989684,0.0,6.3041115,3.1322408,0.9146273,0.56872714,2.181157,0.0,5.0707498,3.0553284,0.0,3.0651026,0.0,7.2210226,0.0,8.420095,6.3166943,0.0,3.4079535,0.0,3.7752116,0.0,5.0972424,0.0,HAM,2024_Suzuka,53.0
3.471675,5.367555,3.892199,2.0220094,0.0,0.0,7.2798033,0.9198889,0.0,0.39121372,0.24530414,3.328103,3.2083879,0.0,0.48958182,3.4762173,2.9207144,3.5323365,0.0,6.6882563,1.2359043,5.548039,4.5955386,6.175439,5.3619595,0.0,1.0370318,0.0,0.0,0.0,5.176996,0.48219755,LEC,2023_Bahrain,1.0
3.4852097,4.31397,3.469853,2.0819297,0.0,0.50409937,5.857863,1.6441063,0.0,0.9578942,0.6357293,3.285726,3.5318081,0.0,1.1319172,3.2597983,2.298784,3.1813588,0.0,4.9841633,0.93678683,4.2717643,3.5959024,4.7574334,4.1298995,0.0,1.5481973,0.0,0.0,0.0,3.9386473,0.9826351,LEC,2023_Bahrain,2.0
3.3138156,4.379255,3.1077974,2.4331245,0.0,0.526754,5.8247986,1.8447425,0.0,0.0,1.0100093,3.5190318,3.137124,0.0,1.1677287,3.2036755,2.4943447,3.5053942,0.0,5.5003386,0.36741066,4.9665647,3.3566241,5.6745143,5.0625176,0.0,1.1264484,0.0,0.0,0.0,4.7513714,0.0,LEC,2023_Bahrain,3.0
3.5580518,5.0057936,3.8374,2.1116621,0.0,0.22377971,6.6973653,1.0831958,0.0,1.0472211,0.11307458,3.309517,3.5047681,0.0,0.76035297,3.7044454,2.4193072,3.4044213,0.0,5.8891697,1.1143717,4.700622,4.3653765,5.24141,4.41554,0.0,1.4262102,0.0,0.0,0.0,4.2969346,0.973918,LEC,2023_Bahrain,4.0
4.113856,5.2741866,3.8805082,2.3059573,0.0,0.0,7.934255,0.8622018,0.0,0.38710845,0.0,3.9226658,3.671539,0.0,0.7591343,4.132008,2.3110905,4.1228666,0.0,6.679478,1.1575681,5.3423076,4.9756308,6.038568,5.468345,0.0,0.41244367,0.0,0.0,0.0,5.7738156,0.33391792,LEC,2023_Bahrain,5.0
2.7951505,5.3410983,3.8633585,1.7459408,0.0,0.11132993,6.317542,0.74219286,0.0,0.7052918,0.14742434,2.5984309,2.7176716,0.0,0.27322274,3.1357636,2.9936144,2.881957,0.0,6.319939,1.1729676,5.137298,4.232455,5.6342263,4.591872,0.0,1.7079713,0.0,0.0,0.0,4.1439667,0.68882513,LEC,2023_Bahrain,6.0
2.7985387,5.0663886,3.5401204,1.9692944,0.0,0.23106083,6.155853,1.0320532,0.0,0.3475077,0.44392458,2.8169765,2.6906786,0.0,0.4133083,3.0552454,2.9593105,3.080544,0.0,6.1299443,0.9288021,5.219337,3.9496415,5.807766,4.763697,0.0,1.5509397,0.0,0.0,0.0,4.4139075,0.3545248,LEC,2023_Bahrain,7.0
3.1162875,4.4399447,3.1199548,2.2601764,0.0,0.25790545,6.0033803,1.4426103,0.0,0.0,0.7020855,3.28666,2.933144,0.0,0.8530582,3.0926628,2.5249853,3.3911889,0.0,5.644434,0.56371135,4.975556,3.540248,5.655985,4.9607573,0.0,0.993801,0.0,0.0,0.0,4.729608,0.0,LEC,2023_Bahrain,8.0
2.2386038,5.460154,3.664086,1.6333642,0.0,0.08544813,5.956454,0.60058683,0.0,0.019311007,0.29545805,2.235215,2.0280411,0.0,0.020539643,2.7067919,3.394863,2.6309905,0.0,6.7472887,0.95842165,5.606701,3.9974978,6.161352,5.0232987,0.0,1.6682746,0.0,0.0,0.0,4.2743664,0.069704555,LEC,2023_Bahrain,9.0
3.0895145,4.5051727,3.0555766,2.4482815,0.0,0.4926128,5.954978,1.6847551,0.0,0.0,0.9511543,3.3760493,3.0035143,0.0,0.86157334,3.1367512,2.677734,3.5476243,0.0,5.591535,0.5163866,5.1558957,3.5350163,5.8603377,4.900003,0.0,1.2702291,0.0,0.0,0.0,4.8144217,0.0,LEC,2023_Bahrain,10.0
3.372754,4.931587,3.525515,2.2970195,0.0,0.16834044,6.536657,1.3686681,0.0,0.09538658,0.5765206,3.4173636,3.159991,0.0,0.83942646,3.402109,2.709016,3.5382574,0.0,6.1657205,0.73554647,5.277315,3.9981723,5.9675674,5.231796,0.0,1.1341274,0.0,0.0,0.0,4.9395003,0.13234721,LEC,2023_Bahrain,11.0
3.5821803,4.640818,3.431906,2.2821956,0.0,0.06794908,6.5727854,1.463868,0.0,0.3631127,0.5544407,3.5598466,3.4081876,0.0,0.9800843,3.4567533,2.4610455,3.622792,0.0,5.7327914,0.86611015,4.9763303,3.990766,5.591056,4.9019375,0.0,1.0493492,0.0,0.0,0.0,4.9120345,0.41262364,LEC,2023_Bahrain,12.0
2.7094963,5.321052,3.392254,2.156648,0.0,0.0064660534,6.402749,1.1764328,0.0,0.0,0.79635346,3.0297947,2.3722625,0.0,0.4436999,2.9094236,3.384883,3.3181567,0.0,6.951371,0.58836955,6.153398,3.898186,6.9605145,5.9762053,0.0,1.133546,0.0,0.0,0.0,5.3800077,0.0,LEC,2023_Bahrain,13.0
2.7103534,4.8316255,3.7395647,1.6658103,0.0,0.7024346,5.3435693,1.2970814,0.09588679,1.2025102,0.5346042,2.4206028,2.8955758,0.0,0.63632745,2.7979538,2.957791,2.454273,0.0,5.362985,1.1748713,4.5727415,3.6117506,4.8754215,3.7955089,0.0,2.3785226,0.0,0.0,0.0,3.2303338,1.2284142,LEC,2023_Bahrain,15.0
3.064201,5.264373,3.9417353,1.7034748,0.0,0.0,6.450674,0.81392485,0.0,0.7466084,0.104779676,2.7372136,2.8965611,0.0,0.4678744,3.2389498,2.8377028,2.9145288,0.0,6.297047,1.244607,5.0452647,4.2860584,5.486746,4.653876,0.0,1.5360677,0.0,0.0,0.0,4.212641,0.757992,LEC,2023_Bahrain,16.0
3.4069297,5.5097766,4.2439847,1.6306111,0.0,0.0,7.0212154,0.6770884,0.0,0.8617441,0.0,2.9138334,3.1320906,0.0,0.49732512,3.4476068,2.8592782,3.0642202,0.0,6.5708766,1.4844588,5.167196,4.655302,5.5921454,4.88093,0.0,1.4052385,0.0,0.0,0.0,4.5616765,0.8722674,LEC,2023_Bahrain,17.0
3.3832326,4.5169263,3.3803625,2.24978,0.0,0.3994248,6.129753,1.5829085,0.0,0.5121027,0.6643734,3.3641245,3.3333833,0.0,0.99184966,3.2776573,2.4926817,3.3911498,0.0,5.443801,0.81244963,4.7495937,3.7126393,5.3527207,4.638062,0.0,1.3441552,0.0,0.0,0.0,4.44223,0.546482,LEC,2023_Bahrain,18.0
3.685658,5.3052955,4.284345,1.6696376,0.0,0.0,7.1212997,0.59689444,0.0,1.3968858,0.0,3.0354552,3.4730358,0.0,0.59999454,3.751651,2.4122918,3.1398966,0.0,6.1736193,1.5870191,4.610583,4.793293,4.9554453,4.3219557,0.0,1.3686781,0.0,0.0,0.0,4.2294655,1.3099054,LEC,2023_Bahrain,19.0
3.4362319,4.716736,3.7365222,1.9220859,0.0,0.22609249,6.3521714,1.2650555,0.0,1.2966849,0.3076517,3.0938988,3.4781485,0.0,0.78371555,3.339321,2.5168211,3.1493425,0.0,5.363773,1.3389844,4.494723,4.0861325,4.8868093,4.0125794,0.0,1.7098113,0.0,0.0,0.0,3.98629,1.3288978,LEC,2023_Bahrain,20.0
